,author,community
3783,Munchurl_Kim,565
3784,Chloé_Clavel,35
3785,Lê_Minh_Ngô,131
3786,Christian_aan_de_Wiel,131
3787,Zhouwang_Yang,185
3788,Jin_Xu,564
3789,Jia_Wu_0009,559
3790,Wenjie_Zhang,129
3791,Xiang_Guo,55
3792,Seok_Hee_Lee,202
3793,Mingkui_Tan,67
3794,Yaowei_Wang,67
3795,Alberto_Signoroni,38
3796,Runhao_Zeng,67
3797,Riccardo_Leonardi,38
3798,Qi_Wu_0001,67
3799,Qi_Chen,67
3800,Seokjun_Park,566
3801,Beomgu_Kang,566
3802,HyunWook_Park,566
3803,Guanying_Chen,55
3804,Jiadai_Sun,55
3805,Xiaoqing_Ye,55
3806,Xiang_Li,32
3807,Jian_Yang,32
3808,Seogkyu_Jeon,28
3809,Dohyung_Kim_0004,28
3810,Lingjie_Zhu,134
3811,Shifeng_Pan,113
3812,Jiri_Fajtl,15
3813,Naoto_Nishizuka,13
3814,Jishan_Guo,441
3815,Yi_Rong,441
3816,Joana_Dimas,22
3817,Shichen_Sun,567
3818,Qijun_Zhao,567
3819,Yuiga_Wada,13
3820,Xiaowei_Dai,567
3821,Zhengbang_Zhu,567
3822,Tomoki_Yoshihisa,74
3823,Yukiko_Kawai,74
3824,Shinji_Shimojo,74
3825,Tommi_Makkonen,568
3826,Katri_Saarikivi,568
3827,Ying_Liu,441
3828,Yongsheng_Gao_0001,441
3829,Matthew_Jones,569
3830,Huy_Le_Nguyen,569
3831,Matthew_J._Thurley,570
3832,Robin_Strand,570
3833,Tom_Koren,544
3834,Jizhou_Yan,28
3835,Tom_Giraud,35
3836,Jiewen_Hua,35
3837,Joachim_Rachmad,244
3838,Alberto,244
3839,Ari_Tri_Wibowo_Yudasubrata,244
3840,Ernest_Anderson,244
3841,Fadzil_Rizki,244
3842,Tom_Weidong_Cai,42
3843,Shih-Hsuan_Hung,9
3844,Shigenobu_Fujine,571
3845,Norihiro_Hagita,571
3846,Kanjar_De,572
3847,Partha_Pratim_Roy_0001,572
3848,Tomas_Vojir,61
3849,Reyhaneh_Neshatavar,9
3850,Yue_Zhang_0009,9
3851,Wanneng_Yang,268
3852,Yiguang_Liu,268
3853,Jinyuan_Fang,573
3854,Zaiqiao_Meng,573
3855,Shangsong_Liang,573
3856,Qiang_Zhang_0026,573
3857,Tong_Chu,440
3858,Matthias_Straka,45
3859,Henrik_Steen_Andersen,22
3860,Karel_Hinnen,574
3861,Gerard_de_Haan,574
3862,Marion_Mainsant,369
3863,Jinsong_Zhang,275
3864,Paulo_F._U._Gotardo,275
3865,Jinsun_Park,575
3866,Donghyeon_Cho,575
3867,Tong_He_0002,16
3868,Tao_Zhuo,5
3869,Kangli_Chen,5
3870,Peng_Zhang_0005,5
3871,Matthias_Unfried,15
3872,Anja_Dieckmann,15
3873,Yanning_Zhang,5
3874,Jinseok_Bae,314
3875,Yahao_Liu,440
3876,Jing_Li_0060,567
3877,Jinhong_Deng,440
3878,Kara_M._Smith,7
3879,David_Suter,4
3880,James_Quach,4
3881,Shin-Fang_Ch\ng,4
3882,Yûki_Kubo,13
3883,Tong_Bu,295
3884,Shrikanth_Narayanan,26
3885,Tiago_H._Falk,26
3886,Jianhao_Ding,295
3887,Jinwoong_Jung,489
3888,Tonci_Novkovic,482
3889,Fadri_Furrer,482
3890,Jinxin_Liu,576
3891,Donglin_Wang,576
3892,Qiangxing_Tian,576
3893,Zhengyu_Chen_0001,576
3894,Jinxing_Li,577
3895,Guangming_Lu,577
3896,Jomar_Kenneth_Jolo,33
3897,Patrick_Kenneth_Yambao,33
3898,Ahmed_Khalifa_0001,22
3899,Peter_Ochs,173
3900,Mei_Chen,42
3901,Shijie_Nie,4
3902,Franz-Josef_Pfreundt,173
3903,Viet-Duy_Nguyen,62
3904,Kan_Wang,386
3905,Kan_Chang,578
3906,Mengyuan_Huang,578
3907,Guiqing_Li,578
3908,Kamil_Kowol,579
3909,Hanno_Gottschalk,579
3910,Jarrod_Knibbe,39
3911,Paul_R._Duberstein,62
3912,Mona_Henle,279
3913,Max_Klimm,279
3914,Reza_Rawassizadeh,62
3915,Changgong_Zhang,187
3916,Feiying_Ma,187
3917,Xuansong_Xie,187
3918,John_Zakkam,475
3919,Avi_Rosenfeld,22
3920,Shilei_Zhang,4
3921,Shouhong_Ding,129
3922,Lizhuang_Ma,129
3923,Kirill_A._Sidorov,56
3924,A._David_Marshall,56
3925,Kaiwen_Cui,187
3926,Zhipeng_Luo,187
3927,Shilei_Huang,67
3928,Gang_Cheng,67
3929,Kalle_Jegers,580
3930,Heather_Desurvire,580
3931,Shourui_Zou,402
3932,Teddy_Furon,2
3933,Shounan_An,581
3934,Insoo_Oh,581
3935,Markus_D._Solbach,582
3936,John_K._Tsotsos,582
3937,Kanchana_Vaishnavi_Gandikota,237
3938,Adam_Czaplinski,237
3939,Jogendra_Garain,583
3940,Dakshina_Ranjan_Kisku,583
3941,Goutam_Sanyal,583
3942,Ravi_Kant_Kumar,583
3943,Kangmin_Bae,310
3944,Tom_Botterill,584
3945,Steven_Mills,584
3946,Richard_D._Green,584
3947,Toby_Perrett,290
3948,Tilo_Burghardt,290
3949,Shihao_Zhou,585
3950,Mengxi_Jiang,585
3951,Edith_Filaire,35
3952,Brice_Isableu,35
3953,Tom_Gedeon,39
3954,Tatiana_Andrea_Roldán-Rojo,586
3955,Elizabeth_Rendón-Vélez,586
3956,Qicong_Wang,585
3957,Joe_Townsend,587
3958,Hiroya_Inakoshi,587
3959,Theodoros_Kasioumis,587
3960,Yunqi_Lei,585
3961,Adarsh_Shah,583
3962,Alessandro_Masullo,290
3963,Johannes_Wagner_0001,17
3964,Tobias_Rehrl,15
3965,Alexander_Bannat,15
3966,Kangfu_Mei,588
3967,Aiwen_Jiang,588
3968,Kang_Yue,589
3969,Yue_Liu,589
3970,Kang-Jun_Liu,7
3971,Tsu-Jui_Fu,7
3972,Shan-Hung_Wu,7
3973,Munawar_Hayat,39
3974,Michael_Möller_0001,237
3975,Justine_Veronica_Basco,33
3976,Melvin_K._Cabatuan,33
3977,Jonas_Geiping,237
3978,Frank_Wallhoff,15
3979,Susana_Carrizosa,586
3980,Marjolein_D._van_der_Zwaag,17
3981,Joyce_H._D._M._Westerink,17
3982,Tatsuya_Yatagawa,111
3983,Tobias_Ruf,15
3984,Zahid_Riaz,15
3985,Juncheng_Li_0003,588
3986,Jürgen_Gast,15
3987,Gerhard_Rigoll,15
3988,Kurtis_Glenn_Haut,62
3989,Mingwen_Wang,588
3990,Shichao_Li_0002,590
3991,Zhiqiang_Shen,590
3992,Zechun_Liu,590
3993,Maria_I._Restrepo_0002,42
3994,Joseph_L._Mundy,42
3995,Kazufumi_Kaneda,13
3996,Jing_Yang_0008,591
3997,Lian_Li_0001,591
3998,Ning_An,591
3999,Jing_Zhang,55
4000,Bisser_Raytchev,13
4001,Tso-Hsin_Yeh,142
4002,Zi-Jun_Li,142
4003,Jing_Yang,129
4004,Jiawei_Liu,129
4005,Jiajun_Cui,129
4006,Kwang-Ting_Cheng,590
4007,Jiahao_Wang,129
4008,Takio_Kurita,13
4009,Kaylena_Ehgoetz_Martens,337
4010,Simon_J._G._Lewis,337
4011,Gabriel_Taubin,42
4012,Tseng-Hung_Chen,48
4013,Wan_Ting_Hsu,48
4014,Jingbing_Chen,592
4015,Yufan_Yang,592
4016,Tracey_Platt,17
4017,Katsutoshi_Shiraki,13
4018,Trung_Pham,11
4019,Niko_Sünderhauf,11
4020,Katrin_Honauer,18
4021,Daniel_Kondermann,18
4022,Jingchun_Cheng,16
4023,Yuewei_Li,592
4024,Yiqi_Zhang,592
4025,Ruiqi_Feng,592
4026,Jing_Zhao,358
4027,Shengjian_Wu,358
4028,Jing_Zhang_0037,147
4029,Kuo-Hao_Zeng,48
4030,Tse-Wei_Chen_0001,593
4031,Masami_Kato,593
4032,Jie_Yuan_0001,592
4033,Kinya_Osa,593
4034,Toru_Tamaki,13
4035,Margot_Lhommet,22
4036,Stacy_Marsella,22
4037,Jing_Dong,594
4038,Dongsheng_Zhou,594
4039,Marah_Ihab_Abdin,7
4040,Taneesh_Gupta,595
4041,Gyanendra_Das,595
4042,Tracy_Tran,7
4043,Shuang_Wang_0001,596
4044,Licheng_Jiao,596
4045,Yinchong_Yang,175
4046,Zhiliang_Wu,175
4047,Max_Bain,32
4048,Arsha_Nagrani,32
4049,Gonzalo_A._Ramos,7
4050,Esther_Howe,7
4051,Maxim_Maximov,237
4052,Jin_Liu_0018,597
4053,Fengyu_Zhou,597
4054,Lei_Yin,597
4055,Umair_Qazi,242
4056,Ferda_Ofli,242
4057,Maxime_Bucher,9
4058,Jin_Xiao,109
4059,Ujwal_Bonde,42
4060,Andrew_Brown_0006,32
4061,Pengfei_Yi,594
4062,Mauro_Teófilo,338
4063,Wesley_Silva,338
4064,Tu_Bui,16
4065,Tsuyoshi_Idé,598
4066,Naoki_Abe,598
4067,Shuaihang_Yuan,11
4068,Aurélie_C._Lozano,598
4069,Takumi_Komatsu,13
4070,Shuaib_Ahmed,36
4071,Jing_Liu_0001,103
4072,Qu_Tang,103
4073,Yong_Li_0034,103
4074,Tujie_Xu,248
4075,Yunan_Zhang,248
4076,Jingcong_Tao,248
4077,Duygu_Ceylan,268
4078,Jing_Ge,599
4079,Yan_Zhang,599
4080,Alexandre_Martini,338
4081,Tao_Peng,600
4082,Pengfei_Zhu,600
4083,Jingyu_Guo,601
4084,Yukuan_Jia,601
4085,Yuxuan_Sun,601
4086,Zhisheng_Niu,601
4087,Maurice_Pagnucco,42
4088,Yang_Song_0001,42
4089,Torsten_Sattler,237
4090,Lars_Hammarstrand,237
4091,Shibiao_Xu,461
4092,Oliver_Erdler,45
4093,Sheng_Zhou_0001,601
4094,Shuai_Fang,596
4095,Shi-Jie_Li,73
4096,Yun_Liu_0011,73
4097,Toshiaki_Ohgushi,602
4098,Masao_Yamanaka,602
4099,Kenji_Horiguchi,602
4100,Xuefeng_Liang,596
4101,Tao_Lu_0001,11
4102,Zhaojie_Luo,253
4103,Ming-Ming_Cheng,73
4104,Jinhui_Tang_0001,379
4105,Jinkyu_Kim,603
4106,Karl_Zipser,603
4107,Ken_Nakayama,603
4108,Jinlong_Jiao,15
4109,Yiqin_Zhao,15
4110,Ziping_Zhao_0001,15
4111,Yiannis_Demiris,4
4112,Jinlong_Yang,38
4113,Sylvia_Pietzsch,15
4114,David_Whitney,603
4115,Jinjia_Zhou,455
4116,Qing_Li,600
4117,Jinhyeong_Kim,228
4118,Dongsuk_Kum,228
4119,Youngseok_Kim,228
4120,Tao_Sheng,11
4121,Tooba_Imtiaz,604
4122,In_So_Kweon,604
4123,Yangyan_Guo,73
4124,Shuai_Xie,88
4125,Trong-Tung_Nguyen,504
4126,Jennifer_Hofmann,17
4127,Kathryn_E._Merrick,20
4128,Katerina_Tsagkalidou,69
4129,Maria_Priisalu,605
4130,Cristian_Sminchisescu,605
4131,Jinge_Wang,461
4132,Jingchun_Zhou,606
4133,Dehuan_Zhang,606
4134,Dingshuo_Liu,606
4135,Weishi_Zhang,606
4136,Ying_Chen,88
4137,Aleksis_Pirinen,605
4138,Ciprian_Paduraru,605
4139,Tao_Hong,479
4140,Jingdong_Liang,567
4141,Shuiwang_Li,567
4142,Toshiki_Nagahara,28
4143,Jinglin_Liu,607
4144,Nicholas_Jing_Yuan,607
4145,Yi_Ren_0006,607
4146,Zhou_Zhao,607
4147,Saurav_Shukla,608
4148,Tanmay_T._Verlekar,608
4149,Jingshuai_Liu,609
4150,Chen_Qin,609
4151,Mehrdad_Yaghoobi,609
4152,Jingwen_Wang,610
4153,Lourdes_Agapito,610
4154,Baoxing_Huai,607
4155,Chunmao_Wang,125
4156,Marie-Odile_Berger,611
4157,Frédéric_Sur,611
4158,Shuai_Huang,542
4159,Thomas_S._Huang,542
4160,Jinglin_Liang,612
4161,Zhenghua_Peng,612
4162,Peng_Zhang_0075,125
4163,Jingkai_Wu,613
4164,Weijun_Wang,613
4165,Shuangping_Huang,612
4166,Xinwu_Liu,612
4167,Yuyi_Wang_0001,612
4168,Thiemo_Alldieck,32
4169,Georgios_Tzimiropoulos,15
4170,Junwoo_Cho,614
4171,Jong_Hwan_Ko,614
4172,Julia_Rozanova,338
4173,André_Freitas,338
4174,Gavin_Brown_0001,338
4175,Mustafa_A._Mustafa,338
4176,Xidan_Song,338
4177,Eunbyung_Park,614
4178,Shiqiang_Wang_0001,615
4179,Leandros_Tassiulas,615
4180,Julien_Cumin,616
4181,James_L._Crowley,616
4182,Junxuan_Li,42
4183,Thomas_Brox,4
4184,Marcus_A._Magnor,32
4185,Naoki_Asada,2
4186,Shinya_Sumikura,617
4187,Ken_Sakurada,617
4188,Masakazu_Hirokawa,74
4189,Masahiro_Oda,618
4190,Takayuki_Kitasaka,618
4191,Kensaku_Mori,618
4192,Nobuo_Kawaguchi,617
4193,Ryosuke_Nakamura,617
4194,Tiancheng_Lin_0001,419
4195,Tian_Ye,452
4196,Tian_Wang_0001,28
4197,Julie_Doyle,411
4198,Juntao_Cheng,350
4199,Thom_S._Badings,557
4200,Alessandro_Abate,557
4201,Masahide_Naemura,619
4202,Mahito_Fujii,619
4203,Thilde_Marie_Haspang,620
4204,Thomas_F._Hansen,620
4205,Melanie_Ganz,620
4206,Gudmundur_Einarsson,620
4207,Julian_Katz-Samuels,301
4208,Shiyu_Zhao,520
4209,Juan_Chacón,443
4210,Masashi_Komori,333
4211,Koyo_Nakamura,333
4212,Masashi_Baba,2
4213,Edgar_Rangel,443
4214,Adela_C._Timmons,26
4215,Tianwei_Shen,28
4216,Joé_Lallemand,4
4217,Zixin_Luo,28
4218,Tiantian_Yuan,621
4219,Zhimin_Fan,621
4220,Jianhua_Zhang,621
4221,Jiajia_Wang,621
4222,Juan_Wang_0012,31
4223,Tianren_Luo,129
4224,Ning_Cai,129
4225,Junyu_Xuan,622
4226,Maoying_Qiao,622
4227,Jie_Lu_0001,622
4228,Junyoung_Byun,370
4229,Kyujin_Shim,370
4230,Masaki_Takahashi,619
4231,Chunfeng_Yuan,31
4232,Juan_Manuel_González-Calleros,623
4233,Jean_Vanderdonckt,623
4234,Masanori_Tsujikawa,624
4235,Yoshifumi_Onishi,624
4236,Masanori_Suganuma,625
4237,Takayuki_Okatani,625
4238,Masanori_Kano,619
4239,Tomoyuki_Mishina,619
4240,Jaime_Muñoz_Arteaga,623
4241,Kensuke_Ikeya,619
4242,Juan_Vazquez-Rodriguez,616
4243,Grégoire_Lefebvre,616
4244,David_Parker_0001,557
4245,Jun_Qian,626
4246,Xiao_Sun,626
4247,Junho_Jeon,489
4248,Shivani_Arbat,264
4249,Thomas_Helten,32
4250,Jun_Sun_0004,587
4251,Thomas_Sølund,58
4252,Jun_Wang,433
4253,Shitao_Tang,147
4254,Jun_Long,463
4255,Yuxi_Yang,463
4256,Gloria_Mark,79
4257,André_Stuhlsatz,15
4258,Martin_de_La_Gorce,9
4259,Thomas_Roddick,61
4260,Andrew_W._Fitzgibbon,61
4261,Jundi_Ding,354
4262,Junchi_Yan,420
4263,Shitong_Shao,432
4264,Laurel_D._Riek,22
4265,Jungeun_Kim,627
4266,Jeongeun_Park_0003,627
4267,Thomas_Köhler_0004,628
4268,Joachim_Hornegger,628
4269,Junbao_Zheng,629
4270,Lixian_Wang,629
4271,Thomas_L._Martin,15
4272,R._Benjamin_Knapp,15
4273,Junbin_Gao,630
4274,Baocai_Yin,630
4275,Xin_Yang_0011,630
4276,Yanfeng_Sun,630
4277,Ha_Young_Kim,627
4278,Feixiang_Lu,55
4279,Jun_Hou,631
4280,David_L._Wilson,631
4281,Jun-Ho_Choi,366
4282,Théo_Deschamps-Berger,35
4283,Vinodh_Kumaran_Jayakumar,264
4284,Shirsendu_Sukanta_Halder,572
4285,Julián_Bayardo_Spadafora,42
4286,Francisco_Gómez_Fernández,42
4287,Julien_Schroeter,56
4288,Nils_Jansen_0001,557
4289,Junqiu_Wang,88
4290,Tian_Han_0001,632
4291,Yue_Ning_0001,632
4292,Théo_Matricon,633
4293,Pierre_Ohlmann,633
4294,Kevin_Ellis,633
4295,Akarsh_Nayan_Potta,633
4296,Junjie_He,634
4297,Bohua_Chen,634
4298,Maryam_Sultana,39
4299,Muhammad_Haris_Khan,39
4300,Maryam_Sadat_Mirzaei,635
4301,Shigeyuki_Oba,635
4302,Junjie_Liu,593
4303,Thomas_Gittings,16
4304,Jun_Cen,636
4305,Ming_Liu_0001,636
4306,Thomas_Wolf_0010,38
4307,Yinzhang_Ding,634
4308,Dongxiao_Li,634
4309,Muzammal_Naseer,39
4310,Jun-Tae_Lee,380
4311,Wei_Tao_0001,593
4312,Jonathon_Luiten,237
4313,Bastian_Leibe,237
4314,Jonghwan_Mun,347
4315,Jongmoo_Choi,124
4316,Shilin_Gao,362
4317,Yueru_Chen,124
4318,Paul_Voigtlaender,237
4319,Jonathan_Taylor_0001,45
4320,Kai_Meng,362
4321,Mathieu_Godbout,637
4322,Sharath_Chandra_Raparthy,637
4323,Rupali_Bhati,637
4324,Jonathan_Samuel_Lumentut,638
4325,In_Kyu_Park,638
4326,Joshua_Santoso,638
4327,Maxime_Heuillet,637
4328,Shoko_Kimura,469
4329,Ayaka_Fujii,469
4330,Audrey_Durand,637
4331,Teo_Asplund,570
4332,Cris_L._Luengo_Hendriks,570
4333,Kai_Xie,155
4334,Teppei_Teraji,333
4335,Keito_Shiroshita,333
4336,Zhan_Yang,362
4337,Mathias_Lechner,639
4338,Thomas_A._Henzinger,639
4339,Tim_Michels,640
4340,Reinhard_Koch,640
4341,Arne_Petersen,640
4342,Jorge_Dias_0001,641
4343,Ajmal_Mian,641
4344,Shilin_Yan,528
4345,Jiho_Lee,37
4346,Teomara_Rutherford,642
4347,Collin_F._Lynch,642
4348,Joonatan_Mänttäri,466
4349,Mathieu_Aubry,9
4350,Kai_Zhang_0012,88
4351,Wensen_Feng,88
4352,Zhiheng_Li,88
4353,Dajin_Kim,37
4354,Dongmin_Cha,37
4355,Jonathan_Balzer,16
4356,Daniel_Acevedo_Feliz,16
4357,Gongjie_Zhang,187
4358,Matteo_Dunnhofer,643
4359,Niki_Martinel,643
4360,Christian_Micheloni,643
4361,Matteo_Castiglioni,644
4362,Nicola_Gatti_0001,644
4363,Ting_Dang,129
4364,Kaitao_Qiu,645
4365,Rong_Xiong,645
4366,Chunlin_Zhou,645
4367,Sarith_Fernando,129
4368,Carla_Gilio,17
4369,Jonas_Nordqvist,646
4370,Karl-Olof_Lindahl,646
4371,Jon_G._Rokne,647
4372,Andrew_Crichton,647
4373,Reda_Alhajj,647
4374,Tingting_Yu,54
4375,Yichao_Zhou,54
4376,Tingting_Fang,648
4377,Zhiwei_Zhao,648
4378,Qi_Chu_0001,648
4379,Nenghai_Yu,648
4380,Bin_Liu_0016,648
4381,Jiaxing_Huang_0001,187
4382,Catherine_Holloway,17
4383,Kaihao_Lan,32
4384,Kaimo_Lin,36
4385,Giulia_Romano,644
4386,Alberto_Marchesi,644
4387,Kailun_Yang_0001,44
4388,Raffaele_Andrea_Buono,17
4389,Mathis_Petrovich,38
4390,Kunyu_Peng,44
4391,Roberto_Sagoleo,17
4392,Santiago_De_Ossorno_Garcia,17
4393,Nianjuan_Jiang,36
4394,Jonathan_Bouchard,649
4395,Yasin_Nazzar,649
4396,Monica_Gori,17
4397,Elena_Cocchi,17
4398,Jonathan_Barr,650
4399,Laura_Pittiglio,650
4400,Meghan_Harris,650
4401,Nadia_Berthouze,17
4402,James_J._Clark,649
4403,Kaipeng_Zhang,323
4404,Sajid_Javed,641
4405,Tim_Lebailly,11
4406,José_Hernández-Orallo,533
4407,Joshua_Mitton,494
4408,Matan_Jacoby,237
4409,Chaim_Baskin,237
4410,Alex_M._Bronstein,237
4411,K._K._Srikrishna_Bhat,611
4412,Massimo_Mauro,38
4413,Josue_Dalboni_da_Rocha,651
4414,Ranganatha_Sitaram,651
4415,Shohei_Iwase,111
4416,Shugo_Yamaguchi,111
4417,Takahiro_Itazuri,111
4418,Kaan_Yücer,38
4419,Joshua_B._Tenenbaum,129
4420,Matheus_Gadelha,45
4421,Shin-ichi_Maeda,652
4422,Daisuke_Okanohara,652
4423,Kaarina_Karppinen,546
4424,Takeru_Miyato,652
4425,Tianyu_Yan,653
4426,Zifu_Wan,653
4427,Pingping_Zhang,653
4428,Jürgen_S._Sauer,654
4429,Denis_Lalanne,654
4430,Martin_G._van_Schaik,15
4431,Joy_Egede,15
4432,João_Dias,22
4433,Pierre_Dillenbourg,22
4434,Yusuke_Monno,140
4435,Masoud_PourReza,193
4436,Rahim_Entezari,193
4437,José_Rouillard,509
4438,Tieying_Li,447
4439,Kai_Huang,515
4440,Kai_Han_0001,55
4441,Joseph_DeGol,655
4442,Derek_Hoiem,655
4443,Kai_Ma,36
4444,Jonathan_Le_Roux,129
4445,Shanhui_Sun,36
4446,Tetsuro_Nishino,305
4447,Kai-Sheng_Cheng,367
4448,Kaho_Yamada,468
4449,Joseph_Kitzhaber,382
4450,Marleen_de_Bruijne,656
4451,Alireza_Bab-Hadiashar,656
4452,Ashlyn_Trapp,382
4453,Kai_Dong,60
4454,Yanlin_Cui,60
4455,Terumi_Umematsu,624
4456,Marta_Olivetti_Belardinelli,651
4457,Jia-Wang_Bian,365
4458,Wangjue_Yao,657
4459,Zheyuan_Liu_0003,657
4460,Amitabh_Varshney,657
4461,Yang_Zhang,524
4462,Meshia_Cédric_Oveneke,5
4463,Ankur_Handa,524
4464,Jia-Ren_Chang,658
4465,Yong-Sheng_Chen,658
4466,T._V._Geetha,659
4467,S._Renuga_Devi,659
4468,Korrawe_Karunratanakul,38
4469,Jia-Qi_Yang_0001,480
4470,Ke-Bin_Fan,480
4471,Pei-Chun_Chang,658
4472,Jia_Xue,42
4473,Xiaofeng_Ren,42
4474,Andrew_Calway,524
4475,Koji_Fujita,2
4476,Jiacheng_Lu,2
4477,Koichi_Moriyama,15
4478,Masayuki_Numao,15
4479,Jiafei_Lyu,391
4480,Jiangpeng_Yan,391
4481,Xiaoteng_Ma,391
4482,Jiagao_Hu,660
4483,Bo_Li_0061,660
4484,Shuang_Wang,660
4485,Zhengxing_Sun,660
4486,Natsuki_Miyata,2
4487,Yuta_Sugiura,2
4488,Mengze_Zeng,661
4489,Enhua_Wu,661
4490,Wan_Ding,341
4491,Yuexian_Zou,341
4492,Jiabei_Zeng,0
4493,Danqing_Luo,341
4494,Shaobo_Lin,528
4495,Xingyu_Zeng,528
4496,Jessica_Kalka,178
4497,Marcelo_Sanchez,407
4498,Coloma_Ballester,407
4499,Sylvain_Lobry,662
4500,Devis_Tuia,662
4501,Nicolas_Courty,662
4502,Rémi_Flamary,662
4503,Gil_Triginer,407
4504,Kripasindhu_Sarkar,32
4505,Wasifur_Rahman,62
4506,Ehsan_Hoque_0001,62
4507,Aatish_Salvi,178
4508,Jeremy_Yuhyun_Kim,663
4509,Youngmoon_Lee,663
4510,Svenja_Uhlemeyer,579
4511,Jeppe_Pedersen,58
4512,Kristina_T._Johnson,7
4513,Jaya_Narain,7
4514,Ayelet_M._Kershenbaum,7
4515,Amanda_O\Brien,7
4516,Swati,30
4517,Jhony_Kaesemodel_Pontes,3
4518,Kourosh_Meshgi,635
4519,Marco_Agus,664
4520,Enrico_Gobbetti,664
4521,Sylvie_Chambon,665
4522,Florent_Brunet,665
4523,Vincent_Charvillat,665
4524,Sylvie_Pesty,35
4525,Marcin_Skowron,666
4526,Stefan_Rank,666
4527,Sébastien_Ehrhardt,268
4528,Áron_Monszpart,268
4529,Mathias_Theunis,666
4530,Wafa_Johal,22
4531,Jiaming_Li,55
4532,Jiaming_Liu,55
4533,Shubham_Mandloi,475
4534,Vivek_Singh,45
4535,Jiangping_Wang,45
4536,Brian_Teixeira,45
4537,Jiaming_Zhang_0001,44
4538,Kira_Maag,579
4539,Robin_Chan,579
4540,Vlad_Hosu,454
4541,Jiamin_Sun,179
4542,Khushboo_Anand,475
4543,Shaojun_Cai,73
4544,Kinza_Rohail,559
4545,Vishwanath_D,30
4546,Gunjan_Sehgal,30
4547,Jian_Hu,406
4548,Vishnu_Naresh_Boddeti,667
4549,Marios_Savvides,667
4550,Mengfan_Li,534
4551,Pan_Zhao,138
4552,Will_N._Browne,200
4553,Menghua_He,207
4554,Saba_Bashir,559
4555,Marco_Gori,668
4556,Stefano_Melacci,668
4557,Jiajia_Chen,7
4558,Deyun_Chen,7
4559,Guanglu_Sun,7
4560,Michael_Moeller_0001,32
4561,Ko_Ayusawa,2
4562,Akihiko_Murai,2
4563,Kunhee_Kim,37
4564,Mengying_Hu,0
4565,Jiahe_Wang,207
4566,Wael_AbdAlmageed,120
4567,Premkumar_Natarajan,120
4568,Václav_Blazej,205
4569,Mengying_Jin,669
4570,Zhihui_Wei,669
4571,Liang_Xiao_0001,669
4572,Jiahui_Gao,335
4573,Philip_L._H._Yu,335
4574,Vlad_Licaret,670
4575,Dragos_Costea,670
4576,Marco_Esposito,4
4577,Benjamin_Frisch,4
4578,Jiale_Zhang,77
4579,Taewook_Kim,37
4580,Mengshi_Ge,671
4581,Erik_Cambria,671
4582,Jieun_Kim,37
4583,Taha_Belkhouja,672
4584,Janardhan_Rao_Doppa,672
4585,Marius_Leordeanu,670
4586,Jialun_Dai,502
4587,Yan_Yan_0006,672
4588,Zhibin_Yu_0002,502
4589,Yinpeng_Chen,77
4590,Weicai_Zhong,77
4591,Bong-Nam_Kang,37
4592,Chengxin_Liu,77
4593,Mengtian_Wu,564
4594,Vladimir_G._Kim,45
4595,Siddhartha_Chaudhuri,45
4596,Rui_Mao_0010,671
4597,Wataru_Kawai,2
4598,Michael_Glodek,22
4599,Sunyoung_Cho,28
4600,Wei_Liu_0015,301
4601,Suphamongkol_Akkaradamrongrat,673
4602,Pornpimon_Kachamas,673
4603,Jawad_Tayyub,674
4604,Nicolas_Schönborn,674
4605,Muhammad_Sarmad,674
4606,Sunjung_Kim,651
4607,Niels_Birbaumer,651
4608,Jawad_Khan,663
4609,Sukree_Sinthupinyo,673
4610,Wei_Li_0049,432
4611,Niloy_Ganguly,291
4612,Wei_Huang,268
4613,Bugra_Tekin,9
4614,Kunpeng_Song,675
4615,Ahmed_Elgammal,675
4616,Yizhe_Zhu,675
4617,Kunxia_Wang,591
4618,Choudhury_A._Rahman,121
4619,Jason_Kugelman,372
4620,Sung-Kwon_Choo,202
4621,Jason_M._Saragih,39
4622,Jason_Xiaotian_Dou,414
4623,Jason_Xu,676
4624,David_S._Touretzky,676
4625,Neel_Pawar,676
4626,Sungho_Park,28
4627,Jason_Chong_Lee,84
4628,D._Scott_McCrickard,84
4629,Jared_Heinly,42
4630,Kyungjune_Baek,677
4631,Hyunjung_Shim,677
4632,Duhyeon_Bang,677
4633,Pilhyeon_Lee,28
4634,Dorothée_Lulé,651
4635,Sunhee_Hwang,28
4636,Ognjen_(Oggi)_Rudovic,7
4637,Robert_R._Morris,7
4638,Albert_Christian_Ludolph,651
4639,Anne_Jenner,651
4640,Antonino_Raffone,651
4641,Christine_von_Arnim,651
4642,Sunghyun_Park_0001,22
4643,Kwang-Sung_Jun,678
4644,Lalit_Jain,678
4645,Alberto_Fung,7
4646,Shun_Takeuchi,679
4647,Genta_Suzuki,679
4648,Jennifer_Sabourin,89
4649,Marcello_Mortillaro,15
4650,Kristine_Aavild_Juhl,620
4651,Jennifer_L._Villatte,26
4652,Wei-Chun_Chen,680
4653,Che-Rung_Lee,680
4654,Kuan-Ting_Chen,48
4655,Marcel_Seelbach_Benkner,32
4656,Chia-Che_Chang,680
4657,Wei-Lin_Wang,681
4658,Jen-Hui_Chuang,681
4659,Kseniya_Cherenkova,5
4660,Gleb_Gusev,5
4661,Krzysztof_Sornat,104
4662,Stanislaw_Szufa,104
